ticket_id,created_date,resolved_date,category,subcategory,application_name,priority,status,assigned_team,assigned_engineer,reported_by,root_cause,sla_target_hours,first_response_minutes,resolution_time_hours,sla_breached,reopened_count,change_related,csat_score,resolution_notes
INC100787,2026-07-17 12:13,2026-07-17 21:04,Batch Job Failure,Job Failed - Data Error,Customer Support Portal,P3 - Medium,Closed,L3 Engineering,M. Kumar,Customer,Code Defect,24,51,8.85,False,0,False,4,Re-triggered job after correcting input file; added validation check.
INC101310,2026-07-17 13:18,2026-07-17 23:49,Security,Suspicious Login,Billing Engine,P2 - High,Resolved,L3 Engineering,B. Meena,Customer,Infra Failure,8,30,10.53,True,0,False,3,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC100468,2026-07-17 22:04,2026-07-19 03:10,Database,Deadlock,CRM Portal,P4 - Low,Resolved,DBA Team,K. Suresh,Support Team (Proactive),Capacity/Performance,72,155,29.11,False,0,False,4,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC100459,2026-07-18 08:15,2026-07-18 14:20,Database,Data Corruption,Reporting Dashboard,P2 - High,Resolved,DBA Team,T. Divya,Support Team (Proactive),Data Issue,8,41,6.09,False,0,True,4,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC101716,2026-07-18 11:05,2026-07-18 12:53,Server/Infra,Disk Space Full,Customer Support Portal,P1 - Critical,Resolved,L3 Engineering,P. Arjun,Monitoring Alert,User Error,4,16,1.8,False,0,False,2,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC101892,2026-07-18 13:18,2026-07-19 05:57,Network,Latency,Order Management System,P3 - Medium,Closed,L2 Support,S. Priya,End User,Unknown,24,39,16.65,False,0,False,4,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC100827,2026-07-18 14:34,2026-07-20 10:31,Network,Latency,Order Management System,P4 - Low,Resolved,L2 Support,S. Priya,Customer,Configuration Error,72,270,43.95,False,0,False,4,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC100565,2026-07-18 20:14,2026-07-19 09:20,Server/Infra,CPU Spike,CRM Portal,P4 - Low,Resolved,Network Team,N. Fathima,Monitoring Alert,Third-Party Outage,72,154,13.1,False,0,False,5,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100438,2026-07-19 10:03,2026-07-19 19:06,Database,Data Corruption,Core Banking App,P3 - Medium,Closed,L3 Engineering,T. Divya,Monitoring Alert,Data Issue,24,101,9.06,False,0,False,5,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC100655,2026-07-19 11:37,2026-07-20 08:02,Performance,Report Load Timeout,HR Portal,P3 - Medium,Reopened,DBA Team,M. Kumar,Customer,Infra Failure,24,57,20.42,False,1,False,4,Tuned query/index or scaled resources; response time back within threshold.
INC101374,2026-07-19 15:31,2026-07-19 21:30,Batch Job Failure,Job Not Triggered,Customer Support Portal,P2 - High,Resolved,App Dev Team,J. Antony,Support Team (Proactive),Code Defect,8,32,5.99,False,0,False,2,Re-triggered job after correcting input file; added validation check.
INC102100,2026-07-19 16:58,2026-07-20 03:42,Hardware,Peripheral Not Detected,Payment Gateway,P3 - Medium,Resolved,L1 Support,B. Meena,Monitoring Alert,Data Issue,24,30,10.74,False,0,True,2,Replaced/reset device; confirmed functioning with end user.
INC100783,2026-07-19 17:04,2026-07-21 15:09,Application Issue,Data Mismatch,Auth Service,P4 - Low,Resolved,App Dev Team,P. Arjun,Support Team (Proactive),Capacity/Performance,72,66,46.09,False,0,False,5,Identified faulty code path; deployed hotfix / config change and validated with user.
INC101805,2026-07-20 10:19,2026-07-21 02:01,Batch Job Failure,Duplicate Run,HR Portal,P3 - Medium,Closed,L3 Engineering,M. Kumar,End User,Data Issue,24,102,15.71,False,0,False,5,Re-triggered job after correcting input file; added validation check.
INC101236,2026-07-20 11:48,2026-07-20 21:42,Batch Job Failure,Job Timeout,HR Portal,P3 - Medium,Resolved,App Dev Team,B. Meena,Batch Job Monitor,Unknown,24,27,9.91,False,0,True,1,Re-triggered job after correcting input file; added validation check.
INC101604,2026-07-20 12:25,2026-07-20 15:56,Access/Authentication,Login Failure,CRM Portal,P2 - High,Resolved,L2 Support,V. Prasad,Customer,Infra Failure,8,25,3.53,False,0,False,5,Reset credentials / corrected access role; user confirmed successful login.
INC100895,2026-07-20 15:13,2026-07-21 04:16,Network,Latency,Customer Support Portal,P3 - Medium,Resolved,Network Team,V. Prasad,End User,User Error,24,25,13.06,False,0,False,4,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC100644,2026-07-20 15:34,2026-07-21 00:47,Database,Query Timeout,Customer Support Portal,P3 - Medium,Resolved,L3 Engineering,T. Divya,Batch Job Monitor,Data Issue,24,25,9.23,False,0,False,3,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC101624,2026-07-20 15:58,2026-07-20 22:16,Batch Job Failure,Job Failed - Data Error,Reporting Dashboard,P2 - High,Resolved,L3 Engineering,R. Iyer,End User,Configuration Error,8,9,6.3,False,0,False,5,Re-triggered job after correcting input file; added validation check.
INC101157,2026-07-20 18:10,2026-07-22 07:29,Application Issue,UI Error,HR Portal,P4 - Low,Resolved,L2 Support,S. Priya,Support Team (Proactive),Infra Failure,72,103,37.33,False,0,False,3,Identified faulty code path; deployed hotfix / config change and validated with user.
INC100268,2026-07-20 20:21,2026-07-21 16:36,Access/Authentication,SSO Error,Customer Support Portal,P3 - Medium,Reopened,L2 Support,T. Divya,End User,Capacity/Performance,24,48,20.25,False,1,False,2,Reset credentials / corrected access role; user confirmed successful login.
INC101722,2026-07-20 20:46,2026-07-22 15:46,Hardware,Device Offline,Payment Gateway,P3 - Medium,Resolved,L1 Support,R. Iyer,Monitoring Alert,Data Issue,24,90,43.01,True,0,False,3,Replaced/reset device; confirmed functioning with end user.
INC101508,2026-07-21 09:51,2026-07-21 20:18,Security,Suspicious Login,Reporting Dashboard,P3 - Medium,Closed,Network Team,S. Priya,Customer,User Error,24,60,10.46,False,0,False,3,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC100011,2026-07-21 10:57,2026-07-21 15:50,Application Issue,Feature Not Working,Order Management System,P2 - High,Resolved,App Dev Team,P. Arjun,Customer,Data Issue,8,9,4.89,False,0,False,4,Identified faulty code path; deployed hotfix / config change and validated with user.
INC100349,2026-07-21 12:08,2026-07-21 15:49,Application Issue,Application Crash,Billing Engine,P1 - Critical,Closed,L2 Support,N. Fathima,Customer,Configuration Error,4,13,3.69,False,0,True,5,Identified faulty code path; deployed hotfix / config change and validated with user.
INC101979,2026-07-21 21:47,2026-07-22 09:45,Database,Query Timeout,Customer Support Portal,P3 - Medium,Resolved,DBA Team,L. Chitra,End User,Code Defect,24,109,11.97,False,0,False,4,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC102166,2026-07-21 23:52,2026-07-23 19:04,Access/Authentication,SSO Error,Inventory System,P4 - Low,Resolved,L2 Support,M. Kumar,End User,Capacity/Performance,72,256,43.2,False,0,False,5,Reset credentials / corrected access role; user confirmed successful login.
INC100224,2026-07-22 09:35,2026-07-25 00:06,Hardware,Peripheral Not Detected,Core Banking App,P3 - Medium,Resolved,L1 Support,N. Fathima,Monitoring Alert,Capacity/Performance,24,37,62.52,True,0,False,5,Replaced/reset device; confirmed functioning with end user.
INC101334,2026-07-22 09:39,2026-07-22 21:16,Hardware,Printer Issue,Order Management System,P1 - Critical,Resolved,L1 Support,B. Meena,End User,Infra Failure,4,15,11.62,True,0,True,1,Replaced/reset device; confirmed functioning with end user.
INC101585,2026-07-22 11:59,2026-07-23 05:11,Performance,Report Load Timeout,Auth Service,P3 - Medium,Closed,DBA Team,M. Kumar,End User,Data Issue,24,40,17.2,False,0,False,1,Tuned query/index or scaled resources; response time back within threshold.
INC101409,2026-07-22 18:35,2026-07-23 15:58,Batch Job Failure,Job Failed - Data Error,Order Management System,P2 - High,Closed,L3 Engineering,N. Fathima,Support Team (Proactive),Infra Failure,8,22,21.39,True,0,False,3,Re-triggered job after correcting input file; added validation check.
INC100974,2026-07-22 20:11,2026-07-23 18:16,Database,Connection Pool Exhausted,Customer Support Portal,P3 - Medium,Resolved,L3 Engineering,V. Prasad,Support Team (Proactive),Unknown,24,13,22.09,False,0,False,5,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC101414,2026-07-22 20:18,2026-07-23 13:10,Batch Job Failure,Duplicate Run,Order Management System,P2 - High,Resolved,App Dev Team,N. Fathima,Monitoring Alert,User Error,8,14,16.88,True,0,False,3,Re-triggered job after correcting input file; added validation check.
INC100004,2026-07-23 05:23,2026-07-23 14:09,Batch Job Failure,Job Failed - Data Error,Payment Gateway,P3 - Medium,Reopened,App Dev Team,J. Antony,Monitoring Alert,Infra Failure,24,64,8.78,False,1,False,3,Re-triggered job after correcting input file; added validation check.
INC101193,2026-07-23 13:53,2026-07-28 03:54,Access/Authentication,Login Failure,Payment Gateway,P4 - Low,Resolved,L1 Support,K. Suresh,Support Team (Proactive),Code Defect,72,312,110.03,True,0,False,3,Reset credentials / corrected access role; user confirmed successful login.
INC102030,2026-07-23 14:12,2026-07-23 19:42,Integration/API,Third-Party Timeout,Reporting Dashboard,P2 - High,Resolved,L3 Engineering,P. Arjun,Batch Job Monitor,Third-Party Outage,8,33,5.51,False,0,False,5,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC101889,2026-07-23 16:37,2026-07-24 00:23,Hardware,Workstation Failure,HR Portal,P3 - Medium,Resolved,L1 Support,M. Kumar,End User,Configuration Error,24,33,7.77,False,0,False,4,Replaced/reset device; confirmed functioning with end user.
INC101797,2026-07-24 13:25,2026-07-25 10:15,Integration/API,Webhook Not Firing,Reporting Dashboard,P3 - Medium,Closed,L3 Engineering,B. Meena,End User,User Error,24,78,20.84,False,0,False,4,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC101342,2026-07-24 15:27,2026-07-25 01:14,Access/Authentication,Permission Denied,Auth Service,P3 - Medium,Resolved,L2 Support,V. Prasad,End User,Data Issue,24,49,9.79,False,0,False,4,Reset credentials / corrected access role; user confirmed successful login.
INC101073,2026-07-24 17:35,2026-07-24 18:49,Performance,API Latency,CRM Portal,P2 - High,Closed,L3 Engineering,S. Priya,Customer,Capacity/Performance,8,8,1.24,False,0,False,4,Tuned query/index or scaled resources; response time back within threshold.
INC100975,2026-07-24 20:18,2026-07-26 13:09,Performance,Report Load Timeout,CRM Portal,P3 - Medium,Closed,DBA Team,J. Antony,Monitoring Alert,Third-Party Outage,24,46,40.86,True,0,False,4,Tuned query/index or scaled resources; response time back within threshold.
INC100775,2026-07-25 09:59,2026-07-26 18:11,Performance,Report Load Timeout,Payment Gateway,P4 - Low,Closed,DBA Team,A. Rangan,Monitoring Alert,Third-Party Outage,72,391,32.21,False,0,False,2,Tuned query/index or scaled resources; response time back within threshold.
INC101747,2026-07-25 14:18,2026-07-27 10:29,Server/Infra,Server Down,Reporting Dashboard,P4 - Low,Closed,L3 Engineering,L. Chitra,Customer,Code Defect,72,287,44.19,False,0,False,3,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC101773,2026-07-25 18:27,2026-07-26 03:00,Batch Job Failure,Duplicate Run,HR Portal,P3 - Medium,Resolved,App Dev Team,T. Divya,Monitoring Alert,Capacity/Performance,24,41,8.55,False,0,True,2,Re-triggered job after correcting input file; added validation check.
INC100001,2026-07-25 20:17,2026-07-25 21:39,Server/Infra,CPU Spike,Payment Gateway,P2 - High,Resolved,L3 Engineering,B. Meena,Customer,Code Defect,8,31,1.37,False,0,False,4,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100527,2026-07-25 22:49,2026-07-26 19:20,Server/Infra,Memory Leak,CRM Portal,P3 - Medium,Closed,Network Team,T. Divya,Customer,User Error,24,55,20.52,False,0,False,4,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100682,2026-07-26 06:47,2026-07-26 10:03,Network,DNS Issue,HR Portal,P1 - Critical,Resolved,Network Team,R. Iyer,Monitoring Alert,Third-Party Outage,4,8,3.27,False,0,False,3,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC101588,2026-07-26 11:58,2026-07-27 01:22,Hardware,Device Offline,Auth Service,P1 - Critical,Resolved,L1 Support,R. Iyer,Support Team (Proactive),Code Defect,4,14,13.4,True,0,False,1,Replaced/reset device; confirmed functioning with end user.
INC101664,2026-07-26 13:30,2026-07-28 00:25,Security,Unauthorized Access Attempt,Core Banking App,P4 - Low,Resolved,Network Team,B. Meena,Batch Job Monitor,Code Defect,72,94,34.93,False,0,False,3,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC101013,2026-07-26 13:40,2026-07-26 22:22,Application Issue,Data Mismatch,HR Portal,P3 - Medium,Resolved,App Dev Team,V. Prasad,Support Team (Proactive),Data Issue,24,49,8.7,False,0,False,3,Identified faulty code path; deployed hotfix / config change and validated with user.
INC100133,2026-07-26 16:02,2026-07-28 00:20,Database,Query Timeout,Auth Service,P4 - Low,Resolved,DBA Team,P. Arjun,Monitoring Alert,Configuration Error,72,177,32.3,False,0,False,5,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC100435,2026-07-26 18:03,2026-07-27 15:19,Hardware,Peripheral Not Detected,Customer Support Portal,P3 - Medium,Resolved,L1 Support,L. Chitra,Batch Job Monitor,Third-Party Outage,24,79,21.27,False,0,False,4,Replaced/reset device; confirmed functioning with end user.
INC102177,2026-07-26 18:28,2026-07-27 02:22,Access/Authentication,Permission Denied,Customer Support Portal,P3 - Medium,Resolved,L2 Support,J. Antony,Customer,Capacity/Performance,24,59,7.91,False,0,True,4,Reset credentials / corrected access role; user confirmed successful login.
INC100560,2026-07-26 21:11,2026-07-26 23:08,Hardware,Workstation Failure,Auth Service,P1 - Critical,Resolved,L1 Support,J. Antony,Batch Job Monitor,User Error,4,13,1.96,False,0,False,5,Replaced/reset device; confirmed functioning with end user.
INC100286,2026-07-26 21:31,2026-07-27 00:46,Hardware,Peripheral Not Detected,Order Management System,P1 - Critical,Resolved,L1 Support,A. Rangan,Monitoring Alert,Unknown,4,15,3.26,False,0,False,4,Replaced/reset device; confirmed functioning with end user.
INC100550,2026-07-27 04:15,2026-07-27 05:59,Database,Connection Pool Exhausted,Billing Engine,P2 - High,Resolved,DBA Team,A. Rangan,End User,Third-Party Outage,8,7,1.74,False,0,False,5,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC100388,2026-07-27 11:30,2026-07-29 02:29,Security,Unauthorized Access Attempt,Customer Support Portal,P4 - Low,Resolved,L3 Engineering,M. Kumar,Customer,Configuration Error,72,275,38.99,False,0,True,5,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC100829,2026-07-27 20:57,2026-07-29 01:11,Server/Infra,Disk Space Full,Customer Support Portal,P4 - Low,Resolved,L3 Engineering,N. Fathima,Monitoring Alert,Configuration Error,72,159,28.24,False,0,False,4,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC101267,2026-07-28 11:53,2026-07-28 13:56,Access/Authentication,SSO Error,Billing Engine,P2 - High,Resolved,L1 Support,N. Fathima,Batch Job Monitor,Capacity/Performance,8,17,2.06,False,0,False,3,Reset credentials / corrected access role; user confirmed successful login.
INC101140,2026-07-28 12:58,2026-07-29 09:56,Server/Infra,Disk Space Full,Order Management System,P3 - Medium,Resolved,L3 Engineering,R. Iyer,Batch Job Monitor,User Error,24,49,20.97,False,0,False,4,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100966,2026-07-28 13:24,2026-07-28 14:37,Hardware,Peripheral Not Detected,Reporting Dashboard,P1 - Critical,Resolved,L1 Support,P. Arjun,Batch Job Monitor,User Error,4,17,1.22,False,0,False,3,Replaced/reset device; confirmed functioning with end user.
INC101166,2026-07-28 14:24,2026-07-29 04:55,Access/Authentication,Login Failure,Billing Engine,P3 - Medium,Resolved,L1 Support,N. Fathima,Support Team (Proactive),User Error,24,25,14.53,False,0,False,4,Reset credentials / corrected access role; user confirmed successful login.
INC100470,2026-07-28 14:31,2026-07-28 18:17,Hardware,Device Offline,Reporting Dashboard,P2 - High,Reopened,L1 Support,L. Chitra,Customer,Unknown,8,28,3.77,False,1,True,3,Replaced/reset device; confirmed functioning with end user.
INC100593,2026-07-28 16:06,2026-07-28 23:36,Performance,API Latency,Reporting Dashboard,P2 - High,Resolved,DBA Team,S. Priya,Support Team (Proactive),Third-Party Outage,8,21,7.5,False,0,False,4,Tuned query/index or scaled resources; response time back within threshold.
INC100282,2026-07-28 17:50,2026-07-29 04:18,Database,Deadlock,Reporting Dashboard,P3 - Medium,Resolved,L3 Engineering,N. Fathima,Monitoring Alert,Code Defect,24,68,10.48,False,0,False,5,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC101033,2026-07-28 20:10,2026-07-29 05:57,Integration/API,Webhook Not Firing,Customer Support Portal,P1 - Critical,Closed,L3 Engineering,P. Arjun,Monitoring Alert,Configuration Error,4,15,9.79,True,0,False,1,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC100579,2026-07-28 20:25,2026-07-29 21:07,Application Issue,Feature Not Working,Customer Support Portal,P4 - Low,Closed,App Dev Team,R. Iyer,Batch Job Monitor,User Error,72,247,24.71,False,0,True,4,Identified faulty code path; deployed hotfix / config change and validated with user.
INC100760,2026-07-29 04:00,2026-07-31 15:38,Access/Authentication,Password Reset,Billing Engine,P4 - Low,Resolved,L2 Support,N. Fathima,Customer,Data Issue,72,129,59.64,False,0,False,4,Reset credentials / corrected access role; user confirmed successful login.
INC101108,2026-07-29 09:17,2026-07-29 16:33,Performance,Page Load Delay,Order Management System,P2 - High,Closed,L3 Engineering,N. Fathima,Batch Job Monitor,Data Issue,8,20,7.28,False,0,False,5,Tuned query/index or scaled resources; response time back within threshold.
INC100410,2026-07-29 09:30,2026-07-30 11:03,Network,DNS Issue,Auth Service,P4 - Low,Resolved,Network Team,L. Chitra,Customer,Capacity/Performance,72,163,25.56,False,0,False,2,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC100181,2026-07-29 15:56,2026-07-29 23:29,Hardware,Device Offline,HR Portal,P2 - High,Resolved,L1 Support,M. Kumar,Customer,Data Issue,8,13,7.56,False,0,False,1,Replaced/reset device; confirmed functioning with end user.
INC101571,2026-07-29 16:42,2026-07-29 22:51,Application Issue,Feature Not Working,Billing Engine,P3 - Medium,Resolved,App Dev Team,V. Prasad,Customer,Infra Failure,24,58,6.16,False,0,False,5,Identified faulty code path; deployed hotfix / config change and validated with user.
INC102011,2026-07-29 19:40,2026-07-30 16:49,Network,Firewall Block,Auth Service,P3 - Medium,Closed,Network Team,N. Fathima,End User,User Error,24,80,21.15,False,0,False,3,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC101098,2026-07-29 21:01,2026-07-31 08:35,Hardware,Device Offline,CRM Portal,P4 - Low,Resolved,L1 Support,N. Fathima,Customer,Unknown,72,288,35.57,False,0,False,4,Replaced/reset device; confirmed functioning with end user.
INC100136,2026-07-30 10:25,2026-07-30 22:20,Performance,Page Load Delay,Core Banking App,P3 - Medium,Closed,L3 Engineering,L. Chitra,Monitoring Alert,Configuration Error,24,64,11.93,False,0,False,4,Tuned query/index or scaled resources; response time back within threshold.
INC101644,2026-07-30 15:04,2026-08-02 05:09,Server/Infra,CPU Spike,Customer Support Portal,P4 - Low,Resolved,Network Team,A. Rangan,Support Team (Proactive),Unknown,72,169,62.09,False,0,True,4,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100913,2026-07-30 20:52,2026-07-31 05:06,Network,VPN Failure,Customer Support Portal,P3 - Medium,Resolved,Network Team,M. Kumar,Monitoring Alert,Code Defect,24,27,8.24,False,0,False,4,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC100269,2026-07-30 21:18,2026-07-31 13:12,Batch Job Failure,Job Not Triggered,Inventory System,P3 - Medium,Reopened,L3 Engineering,S. Priya,Customer,User Error,24,2,15.9,False,1,False,3,Re-triggered job after correcting input file; added validation check.
INC101495,2026-07-31 09:00,2026-07-31 22:53,Security,Certificate Expiry,Billing Engine,P2 - High,Resolved,Network Team,J. Antony,Customer,Unknown,8,18,13.89,True,0,False,1,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC101303,2026-07-31 09:53,2026-08-02 09:03,Access/Authentication,SSO Error,Core Banking App,P4 - Low,Resolved,L1 Support,N. Fathima,Monitoring Alert,Third-Party Outage,72,223,47.17,False,0,True,4,Reset credentials / corrected access role; user confirmed successful login.
INC100102,2026-07-31 18:26,2026-08-01 13:32,Security,Suspicious Login,Customer Support Portal,P3 - Medium,Resolved,L3 Engineering,P. Arjun,Batch Job Monitor,Unknown,24,34,19.1,False,0,False,4,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC100520,2026-08-01 17:16,2026-08-04 10:31,Application Issue,UI Error,Customer Support Portal,P4 - Low,Resolved,App Dev Team,T. Divya,Support Team (Proactive),Infra Failure,72,95,65.25,False,0,False,4,Identified faulty code path; deployed hotfix / config change and validated with user.
INC101645,2026-08-01 18:57,2026-08-03 23:55,Performance,Report Load Timeout,Inventory System,P3 - Medium,Resolved,DBA Team,B. Meena,Monitoring Alert,Unknown,24,98,52.97,True,0,True,2,Tuned query/index or scaled resources; response time back within threshold.
INC100661,2026-08-02 12:23,2026-08-03 11:36,Hardware,Workstation Failure,Customer Support Portal,P4 - Low,Closed,L1 Support,L. Chitra,Monitoring Alert,User Error,72,230,23.22,False,0,True,5,Replaced/reset device; confirmed functioning with end user.
INC102189,2026-08-02 13:45,2026-08-04 19:11,Security,Suspicious Login,CRM Portal,P4 - Low,Resolved,L3 Engineering,J. Antony,Batch Job Monitor,User Error,72,232,53.44,False,0,False,4,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC102118,2026-08-02 21:47,2026-08-03 06:19,Database,Data Corruption,Reporting Dashboard,P3 - Medium,Resolved,DBA Team,M. Kumar,Batch Job Monitor,User Error,24,61,8.54,False,0,False,5,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC100534,2026-08-03 05:08,2026-08-03 13:48,Batch Job Failure,Duplicate Run,Order Management System,P1 - Critical,Resolved,App Dev Team,K. Suresh,Batch Job Monitor,Code Defect,4,12,8.67,True,0,False,1,Re-triggered job after correcting input file; added validation check.
INC100619,2026-08-03 09:58,2026-08-04 06:53,Batch Job Failure,Job Failed - Data Error,Inventory System,P3 - Medium,Resolved,L3 Engineering,A. Rangan,Monitoring Alert,Third-Party Outage,24,12,20.93,False,0,False,4,Re-triggered job after correcting input file; added validation check.
INC100048,2026-08-03 14:26,2026-08-04 04:35,Application Issue,Application Crash,Billing Engine,P3 - Medium,Reopened,App Dev Team,P. Arjun,Customer,Code Defect,24,65,14.15,False,1,False,3,Identified faulty code path; deployed hotfix / config change and validated with user.
INC101961,2026-08-03 14:26,2026-08-03 20:57,Batch Job Failure,Job Timeout,Reporting Dashboard,P2 - High,Resolved,L3 Engineering,A. Rangan,Support Team (Proactive),Configuration Error,8,3,6.53,False,0,False,4,Re-triggered job after correcting input file; added validation check.
INC100838,2026-08-03 15:07,2026-08-03 19:35,Hardware,Printer Issue,CRM Portal,P2 - High,Resolved,L1 Support,M. Kumar,Customer,Code Defect,8,28,4.47,False,0,False,4,Replaced/reset device; confirmed functioning with end user.
INC100302,2026-08-03 20:24,2026-08-04 02:31,Hardware,Workstation Failure,Billing Engine,P3 - Medium,Resolved,L1 Support,V. Prasad,Batch Job Monitor,Third-Party Outage,24,31,6.13,False,0,False,4,Replaced/reset device; confirmed functioning with end user.
INC100242,2026-08-04 18:09,2026-08-06 21:58,Security,Vulnerability Alert,Auth Service,P4 - Low,Resolved,Network Team,A. Rangan,Batch Job Monitor,Data Issue,72,133,51.82,False,0,False,4,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC100725,2026-08-04 20:31,2026-08-07 12:31,Server/Infra,Server Down,Billing Engine,P4 - Low,Resolved,Network Team,A. Rangan,End User,Code Defect,72,143,64.0,False,0,False,3,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100956,2026-08-04 21:21,2026-08-07 04:30,Hardware,Device Offline,HR Portal,P4 - Low,Resolved,L1 Support,B. Meena,Monitoring Alert,Configuration Error,72,142,55.16,False,0,True,5,Replaced/reset device; confirmed functioning with end user.
INC102073,2026-08-05 13:57,2026-08-06 10:21,Access/Authentication,Password Reset,Inventory System,P3 - Medium,Closed,L1 Support,P. Arjun,Customer,Data Issue,24,22,20.4,False,0,False,5,Reset credentials / corrected access role; user confirmed successful login.
INC101354,2026-08-05 15:49,2026-08-06 03:16,Performance,API Latency,CRM Portal,P2 - High,Resolved,L3 Engineering,B. Meena,Batch Job Monitor,Capacity/Performance,8,28,11.46,True,0,False,3,Tuned query/index or scaled resources; response time back within threshold.
INC100628,2026-08-06 01:15,2026-08-07 23:19,Integration/API,API Failure,Billing Engine,P4 - Low,Resolved,App Dev Team,T. Divya,End User,Capacity/Performance,72,227,46.08,False,0,False,4,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC101385,2026-08-06 10:32,2026-08-07 09:15,Performance,Report Load Timeout,CRM Portal,P3 - Medium,Resolved,L3 Engineering,T. Divya,Support Team (Proactive),Third-Party Outage,24,91,22.72,False,0,True,3,Tuned query/index or scaled resources; response time back within threshold.
INC100658,2026-08-06 11:29,2026-08-06 15:38,Batch Job Failure,Job Timeout,Auth Service,P3 - Medium,Resolved,App Dev Team,N. Fathima,Customer,Capacity/Performance,24,66,4.16,False,0,False,3,Re-triggered job after correcting input file; added validation check.
INC101499,2026-08-06 11:57,2026-08-06 17:47,Performance,Page Load Delay,Auth Service,P2 - High,Resolved,DBA Team,K. Suresh,Batch Job Monitor,User Error,8,24,5.84,False,0,False,5,Tuned query/index or scaled resources; response time back within threshold.
INC101277,2026-08-06 12:10,2026-08-06 18:26,Access/Authentication,Permission Denied,Auth Service,P2 - High,Resolved,L1 Support,B. Meena,Batch Job Monitor,Infra Failure,8,22,6.27,False,0,False,4,Reset credentials / corrected access role; user confirmed successful login.
INC100508,2026-08-06 12:13,2026-08-06 15:04,Network,VPN Failure,Core Banking App,P2 - High,Resolved,Network Team,T. Divya,Customer,User Error,8,39,2.85,False,0,True,5,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC101557,2026-08-06 18:56,2026-08-07 04:45,Network,Latency,Order Management System,P3 - Medium,Closed,L2 Support,B. Meena,Customer,Third-Party Outage,24,125,9.82,False,0,False,4,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC101611,2026-08-06 19:16,2026-08-07 00:37,Hardware,Device Offline,Reporting Dashboard,P2 - High,Closed,L1 Support,N. Fathima,Support Team (Proactive),Third-Party Outage,8,21,5.35,False,0,True,4,Replaced/reset device; confirmed functioning with end user.
INC101352,2026-08-06 20:54,2026-08-08 11:40,Performance,API Latency,Payment Gateway,P4 - Low,Resolved,DBA Team,B. Meena,Customer,User Error,72,116,38.78,False,0,False,3,Tuned query/index or scaled resources; response time back within threshold.
INC100704,2026-08-07 20:48,2026-08-08 03:35,Batch Job Failure,Duplicate Run,Auth Service,P2 - High,Resolved,L3 Engineering,N. Fathima,Batch Job Monitor,Unknown,8,22,6.79,False,0,False,1,Re-triggered job after correcting input file; added validation check.
INC101852,2026-08-07 21:14,2026-08-08 19:27,Integration/API,Webhook Not Firing,Core Banking App,P3 - Medium,Reopened,L3 Engineering,K. Suresh,Monitoring Alert,Unknown,24,104,22.22,False,1,False,3,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC100018,2026-08-08 09:59,2026-08-08 12:29,Database,Deadlock,Payment Gateway,P2 - High,Resolved,DBA Team,R. Iyer,Batch Job Monitor,Data Issue,8,35,2.5,False,0,False,4,Optimized query / cleared lock and restarted affected session; verified data integrity.
